record_date,generated_at,code,name,price,change_pct,change,volume,amount,source
2026-07-06,2026-07-06T11:24:33+08:00,002955,鸿合科技,36.02,-3.04,-1.13,47524.0,170939034.56,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600702,舍得酒业,36.01,0.36,0.13,45869.0,165419020.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301222,浙江恒威,35.95,3.39,1.18,39781.0,144968210.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301616,浙江华业,35.94,-1.78,-0.65,5424.0,19669920.75,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601133,XD柏诚股,35.9,-3.78,-1.41,123446.0,449356220.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688709,成都华微,35.89,-0.99,-0.36,52621.0,186608793.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002273,水晶光电,35.83,-3.11,-1.15,825000.0,3019080986.17,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300785,值得买,35.76,-1.92,-0.7,37344.0,135544175.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000426,兴业银锡,35.66,0.91,0.32,647416.0,2390973555.95,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688314,康拓医疗,35.65,-1.74,-0.63,6501.0,23307763.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688711,宏微科技,35.64,-3.75,-1.39,105798.0,384776840.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301061,匠心家居,35.63,1.57,0.55,16101.0,57241908.4,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301202,朗威股份,35.55,5.96,2.0,28594.0,100791137.36,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301234,五洲医疗,35.54,-3.53,-1.3,9368.0,34054589.5,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000063,中兴通讯,35.54,-2.31,-0.84,840463.0,2993033939.67,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301233,盛帮股份,35.52,-6.06,-2.29,9610.0,35108525.6,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301567,贝隆精密,35.48,-2.55,-0.93,9835.0,35533577.94,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002119,康强电子,35.48,-9.12,-3.56,590990.0,2195201190.36,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688062,迈威生物-U,35.45,10.57,3.39,168187.0,580466960.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688759,必贝特-U,35.42,2.67,0.92,53860.0,191474728.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688211,中科微至,35.42,0.06,0.02,10164.0,36162774.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301379,天山电子,35.37,9.98,3.21,500039.0,1777755854.19,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001229,魅视科技,35.35,0.2,0.07,35599.0,124922389.8,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301459,丰茂股份,35.34,-1.86,-0.67,6410.0,22936232.32,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603014,威高血净,35.33,-1.81,-0.65,23212.0,83063387.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300652,雷迪克,35.33,-2.46,-0.89,27362.0,98970672.8,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300656,民德电子,35.3,3.82,1.3,72796.0,266437560.2,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301007,德迈仕,35.29,-5.89,-2.21,36180.0,129837603.47,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,003026,中晶科技,35.27,-2.76,-1.0,99553.0,355787086.53,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002796,世嘉科技,35.27,-4.37,-1.61,74444.0,268650655.4,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300983,尤安设计,35.2,-0.98,-0.35,8231.0,29379327.64,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603353,和顺石油,35.17,-2.58,-0.93,25616.0,91746377.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688069,德林海,35.16,-9.5,-3.69,30511.0,112079302.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688558,国盛智科,35.15,-3.01,-1.09,24309.0,86234144.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001332,锡装股份,35.11,-1.93,-0.69,16257.0,57877482.92,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688657,浩辰软件,35.08,-2.31,-0.83,9324.0,32958100.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688358,祥生医疗,35.06,1.1,0.38,20730.0,72533457.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002213,大为股份,35.06,0.2,0.07,91214.0,324265737.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688648,中邮科技,35.03,-4.58,-1.68,14003.0,49994636.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301053,远信工业,34.99,-5.94,-2.21,24522.0,88047610.79,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300069,金利华电,34.99,-8.62,-3.3,134062.0,480468183.44,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301397,溯联股份,34.96,1.92,0.66,22934.0,79989034.96,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600895,张江高科,34.91,0.84,0.29,195346.0,682740770.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300400,劲拓股份,34.89,3.41,1.15,119930.0,423359742.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600612,老凤祥,34.83,2.05,0.7,12750.0,44197857.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688088,虹软科技,34.81,-3.44,-1.24,48596.0,171686943.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300467,迅游科技,34.8,2.59,0.88,38761.0,136078001.4,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002380,科远智慧,34.78,-2.08,-0.74,34373.0,120866204.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605090,九丰能源,34.68,-3.93,-1.42,83836.0,295249921.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300516,久之洋,34.66,-6.5,-2.41,84395.0,301827756.08,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603194,中力股份,34.65,-1.79,-0.63,12077.0,42245686.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300855,图南股份,34.63,0.09,0.03,66478.0,236746825.75,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605118,力鼎光电,34.61,-4.29,-1.55,37607.0,133753550.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300756,金马游乐,34.58,6.3,2.05,121074.0,418099317.68,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301112,信邦智能,34.56,-2.68,-0.95,16382.0,57115467.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300001,特锐德,34.55,2.1,0.71,176633.0,618539532.69,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603319,美湖股份,34.49,-0.03,-0.01,114660.0,398203614.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301023,奕帆传动,34.49,-5.92,-2.17,35042.0,122416632.32,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300378,鼎捷数智,34.45,-4.99,-1.81,82958.0,289967640.59,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688330,宏力达,34.44,-2.21,-0.78,7489.0,26221664.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301510,固高科技,34.44,-3.75,-1.34,115420.0,404289510.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600391,航发科技,34.43,-3.07,-1.09,146215.0,512165149.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301024,霍普股份,34.42,-5.47,-1.99,7065.0,24996098.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600113,浙江东日,34.36,-0.12,-0.04,83696.0,288481886.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603288,海天味业,34.34,0.97,0.33,138546.0,474836416.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603595,ST东尼,34.3,-4.72,-1.7,44605.0,156231438.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301325,曼恩斯特,34.3,-4.14,-1.48,18014.0,63260776.16,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603255,鼎际得,34.28,2.42,0.81,10887.0,36773632.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600363,联创光电,34.27,-6.9,-2.54,241872.0,852553371.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603726,朗迪集团,34.21,-3.5,-1.24,96831.0,333114086.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300833,浩洋股份,34.18,7.93,2.51,19562.0,66830246.06,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688126,沪硅产业,34.17,-1.04,-0.36,1061196.0,3637343143.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603016,新宏泰,34.1,-1.04,-0.36,14690.0,50370379.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301004,嘉益股份,34.1,3.77,1.24,11481.0,38923635.64,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301079,邵阳液压,34.08,-7.14,-2.62,53961.0,190437713.86,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300920,润阳科技,34.04,-5.08,-1.82,23435.0,82740727.2,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688158,优刻得-W,34.02,-2.94,-1.03,120145.0,412534189.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300085,银之杰,33.97,-3.38,-1.19,321532.0,1114844781.64,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002444,巨星科技,33.97,2.32,0.77,110242.0,375202308.17,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301131,聚赛龙,33.94,-2.22,-0.77,8299.0,28717066.74,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688591,泰凌微,33.88,-3.01,-1.05,44801.0,151411437.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688683,莱尔科技,33.86,-3.81,-1.34,15014.0,51490383.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301272,英华特,33.86,-1.11,-0.38,5973.0,20448481.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301220,亚香股份,33.86,-0.73,-0.25,6211.0,21066020.6,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603102,百合股份,33.84,0.71,0.24,2947.0,9975235.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605186,健麾信息,33.83,1.71,0.57,47810.0,161573583.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002792,通宇通讯,33.82,-7.7,-2.82,197504.0,693234290.15,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688391,钜泉科技,33.76,-1.32,-0.45,19736.0,66588038.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603312,西典新能,33.75,-1.83,-0.63,4743.0,16166513.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300980,祥源新材,33.72,1.11,0.37,66236.0,228032011.13,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300628,亿联网络,33.67,2.03,0.67,77324.0,260179068.46,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301000,肇民科技,33.66,-5.26,-1.87,70033.0,238193034.43,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688060,云涌科技,33.64,-1.26,-0.43,2113.0,7101059.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301050,雷电微力,33.62,-3.31,-1.15,40765.0,140163342.72,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603590,康辰药业,33.55,5.8,1.84,70287.0,237248587.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603373,安邦护卫,33.53,-6.47,-2.32,20962.0,72314469.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002989,中天精装,33.52,10.01,3.05,48270.0,158544990.2,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002415,海康威视,33.47,-1.56,-0.53,617311.0,2056136671.83,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688166,博瑞医药,33.46,0.45,0.15,75494.0,254243866.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688222,成都先导,33.43,3.15,1.02,210056.0,709588006.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301499,维科精密,33.42,-3.8,-1.32,46343.0,158782690.02,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301008,宏昌科技,33.4,-0.71,-0.24,102863.0,343592755.69,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300491,通合科技,33.4,-2.25,-0.77,55384.0,189243811.8,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688348,昱能科技,33.39,-2.45,-0.84,10497.0,35889949.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301287,康力源,33.36,-1.16,-0.39,3502.0,11775276.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688178,万德斯,33.35,-4.39,-1.53,7645.0,25959877.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002959,小熊电器,33.35,-0.06,-0.02,5713.0,19118491.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301609,山大电力,33.31,-2.35,-0.8,11361.0,38672543.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000534,万泽股份,33.29,4.0,1.28,217819.0,731258195.05,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301137,哈焊华通,33.27,-6.02,-2.13,36871.0,126157756.7,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688549,中巨芯-U,33.26,-8.27,-3.0,660287.0,2246530239.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300991,创益通,33.23,-2.49,-0.85,22989.0,77994979.87,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603813,原尚股份,33.2,-3.91,-1.35,5789.0,19257322.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300780,德恩精工,33.2,-5.87,-2.07,86377.0,293140476.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301586,佳力奇,33.16,-3.24,-1.11,6944.0,23459400.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603580,艾艾精工,33.14,9.99,3.01,29129.0,93744678.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688269,凯立新材,33.12,-1.05,-0.35,10981.0,36641051.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603507,振江股份,33.1,-1.19,-0.4,35768.0,120513542.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002838,道恩股份,33.0,-3.85,-1.32,64226.0,216096634.03,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002352,顺丰控股,32.94,1.45,0.47,160950.0,530281809.62,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300748,金力永磁,32.88,-4.0,-1.37,480344.0,1623312828.57,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605488,福莱新材,32.74,-6.14,-2.14,136234.0,456177550.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603198,迎驾贡酒,32.72,3.61,1.14,58626.0,190409454.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001316,润贝航科,32.72,-2.65,-0.89,14929.0,49829855.6,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301668,昊创瑞通,32.7,-1.59,-0.53,5103.0,16953570.86,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301138,华研精机,32.7,-2.21,-0.74,16998.0,56090601.48,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688557,兰剑智能,32.57,-2.51,-0.84,13085.0,42872485.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300770,新媒股份,32.52,-0.12,-0.04,8537.0,27840873.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605099,共创草坪,32.49,-0.09,-0.03,15641.0,50711063.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603897,长城科技,32.46,-5.42,-1.86,105233.0,350896553.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603690,至纯科技,32.39,-0.89,-0.29,230704.0,747273793.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603199,九华旅游,32.39,1.0,0.32,8848.0,28546920.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301210,金杨精密,32.36,-0.95,-0.31,48208.0,155832221.66,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301226,祥明智能,32.33,-4.52,-1.53,20191.0,66872906.44,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300804,广康生化,32.32,-6.64,-2.3,11150.0,36931650.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000062,深圳华强,32.31,3.62,1.13,351101.0,1124575777.16,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301372,科净源,32.3,-3.15,-1.05,12225.0,40613721.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600988,赤峰黄金,32.24,3.23,1.01,1085110.0,3563104401.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603833,欧派家居,32.23,-0.28,-0.09,10659.0,34474088.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688283,坤恒顺维,32.18,-5.77,-1.97,9584.0,31586040.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301300,远翔新材,32.16,-0.22,-0.07,5031.0,16287506.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301428,世纪恒通,32.07,-3.84,-1.28,30366.0,98803525.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300877,金春股份,32.05,2.4,0.75,29987.0,94675369.86,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300979,华利集团,32.0,1.85,0.58,16058.0,51282362.24,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300957,贝泰妮,31.98,-0.74,-0.24,38497.0,123938339.07,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688156,路德科技,31.95,6.82,2.04,43822.0,138369567.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688366,昊海生科,31.93,2.87,0.89,7678.0,24371487.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301115,联检科技,31.92,-2.24,-0.73,24224.0,78754848.55,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688093,世华科技,31.9,-4.35,-1.45,43146.0,138758951.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300873,海晨股份,31.9,2.9,0.9,242618.0,780572043.8,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002741,光华科技,31.89,-4.35,-1.45,234845.0,756282288.29,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301239,普瑞眼科,31.85,-0.69,-0.22,15107.0,48439143.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603350,安乃达,31.84,-1.49,-0.48,8100.0,25877639.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301309,万得凯,31.83,-1.36,-0.44,5785.0,18554161.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603311,金海高科,31.82,-3.58,-1.18,44062.0,142977975.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605566,福莱蒽特,31.8,-0.19,-0.06,39684.0,128751386.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688612,威迈斯,31.77,-0.41,-0.13,43084.0,136863700.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300853,申昊科技,31.76,-9.52,-3.34,121704.0,417069108.2,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301273,瑞晨环保,31.72,-4.6,-1.53,12116.0,39034172.2,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603992,松霖科技,31.71,-3.23,-1.06,22058.0,70707767.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300890,翔丰华,31.69,-3.65,-1.2,33956.0,110039927.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688311,盟升电子,31.67,1.67,0.52,118942.0,386204127.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603270,金帝股份,31.63,-7.78,-2.67,94521.0,304712620.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301509,金凯生科,31.62,4.49,1.36,52817.0,167735212.55,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301173,毓恬冠佳,31.57,-0.69,-0.22,5758.0,18196303.86,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688651,盛邦安全,31.52,-2.99,-0.97,9046.0,28902850.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300609,汇纳科技,31.51,0.77,0.24,19059.0,60204281.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002922,伊戈尔,31.49,6.21,1.84,239242.0,762178473.22,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688539,高华科技,31.47,-5.81,-1.94,26524.0,85976969.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001287,中电港,31.47,10.0,2.86,268072.0,833496712.31,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605088,冠盛股份,31.44,-0.03,-0.01,24935.0,78614513.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300721,怡达股份,31.44,-2.24,-0.72,113809.0,358560178.8,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688153,唯捷创芯,31.41,0.8,0.25,47587.0,147154334.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605058,澳弘电子,31.4,-3.41,-1.11,22570.0,71880509.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000938,紫光股份,31.25,3.2,0.97,1540575.0,4704030723.02,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002001,新 和 成,31.2,4.0,1.2,316623.0,983651516.05,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300619,金银河,31.19,-3.82,-1.24,66249.0,210189201.23,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688638,誉辰智能,31.18,-2.68,-0.86,5825.0,18547143.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300660,江苏雷利,31.18,-6.34,-2.11,231996.0,724192977.75,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688075,安旭生物,31.16,0.16,0.05,4104.0,12772464.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688191,智洋创新,31.14,-3.62,-1.17,46738.0,146462449.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002824,和胜股份,31.13,-2.96,-0.95,76619.0,240272902.05,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300115,长盈精密,31.12,-6.21,-2.06,651196.0,2066459579.71,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300759,康龙化成,31.1,5.17,1.53,654291.0,2033815805.08,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001203,大中矿业,31.07,-1.55,-0.49,185671.0,590027024.63,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688117,圣诺生物,31.06,3.26,0.98,111526.0,349421877.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603868,飞科电器,31.04,0.55,0.17,5058.0,15746089.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002625,光启技术,31.02,-3.48,-1.12,243884.0,771861467.91,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002151,北斗星通,31.02,-4.41,-1.43,128434.0,407013749.39,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000513,丽珠集团,31.01,2.04,0.62,68719.0,212156589.74,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300046,台基股份,30.99,-2.24,-0.71,75760.0,235709484.74,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002831,裕同科技,30.99,-1.34,-0.42,107077.0,336814177.86,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603658,安图生物,30.97,-0.16,-0.05,20774.0,64386324.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002895,川恒股份,30.97,-2.3,-0.73,39886.0,125094767.78,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688428,诺诚健华,30.91,2.42,0.73,136295.0,421271547.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300518,新迅达,30.87,-3.92,-1.26,112942.0,353386378.55,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688584,上海合晶,30.82,-3.54,-1.13,143969.0,447274030.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300327,中颖电子,30.79,-2.32,-0.73,162549.0,497510369.47,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002378,章源钨业,30.79,-6.19,-2.03,483917.0,1547528199.32,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300801,泰和科技,30.74,-1.85,-0.58,77091.0,239633555.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002876,三利谱,30.74,-2.69,-0.85,52461.0,163474129.41,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300681,英搏尔,30.72,-1.54,-0.48,73097.0,224497523.44,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301029,怡合达,30.67,-2.73,-0.86,143907.0,443330968.11,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000963,华东医药,30.66,2.03,0.61,260412.0,797575095.17,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688367,工大高科,30.63,-4.28,-1.37,15885.0,49440566.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300161,华中数控,30.59,-3.62,-1.15,48424.0,149665575.4,本地最近行情CSV
